exam,knowledge
下列分式是否是最简分式？如果不是，请化简为最简分式（1）（2）（3）（4）（5）（6）．,90;88
已知分式，，a是这两个分式中分母的公因式，b是这两个分式的最简公分母，且3，试求这两个分式的值．,91;74;90
分式，，，中，最简分式有（　　）A．1个B．2个C．3个D．4个,90
分式是最简分式吗？若不是最简分式请把它化为最简分式，并求出x＝2时此分式的值．,90
下列各式是最简分式的是（　　）A．B．C．D．,90
将分式化成最简分式等于　　．,90;88
将分式化为最简分式，所得结果是　　．,90
指出下列各式的最简公分母：（1），；（2），．,91
指出下列各组分式的最简公分母：（1），，；（2），；（3），．,91
分式和的最简公分母为　2（a+b）（a﹣b）　．,91
求一组正整数的最小公倍数是常见的数学问题．中国古代数学专著《九章算术》中便记载了求一组正整数的最小公倍数的一种方法﹣﹣少广术．术曰：“置全步及分母子，以最小分母遍乘诸分子及全步，各以其母除其子，置之于左，命通分者，又以分母遍乘诸分子及已通者，皆通而同之，并之为法、置所求步数．以全步积分乘之为实，实如法而一，得从步，”意思是说，要求一组正整数的最小公倍数，先将所给一组正整数分别变为其倒数，首项前增一项“1”，然后以最末项分母分别乘各项，并约分：再用最末项分数的分母分别乘各项，再约分，…；如此类推，直到各项都为整数止，则首项即为原组正整数之最小公倍数，其实，我们还可以用“少广术”，求一组分式的最简公分母．例如：求，的最简公分母．解．第一步：1，，；第二步：xy2，，3；第三步：x2y2，2y，3x．所以，与的最简公分母是x2y请用以上方法解决下列问题：（1）求，，的最简公分母；（2）求，，的最简公分母．,91;50;89
分式与的最简公分母是（　　）A．6x3yB．6x2yC．18x2yD．18x3y,91
求分式，，的最简公分母．,91
把（+5）﹣（+3）﹣（﹣7）+（﹣2）写成省略括号的和的形式是（　　）A．﹣5﹣3+7﹣2B．5﹣3﹣7﹣2C．5﹣3+7﹣2D．5+3﹣7﹣2,13
把﹣6﹣（+7）+（﹣2）﹣（﹣9）写成省略加号和括号的形式后的式子是（　　）A．﹣6﹣7+2﹣9B．﹣6﹣7﹣2+9C．﹣6+7﹣2﹣9D．﹣6+7﹣2+9,13
北京某天早晨的气温是﹣5℃，中午上升了10℃，半夜又下降了8℃，则半夜的气温为（　　）A．3℃B．0℃C．﹣1℃D．﹣3℃,13;3
计算下列式子的结果为　　．,13;523
将6﹣（+3）﹣（﹣7）+（﹣2）中的减法改写成省略加号的和的形式是（　　）A．﹣6﹣3+7﹣2B．6﹣3﹣7﹣2C．6﹣3+7﹣2D．6+3﹣7﹣2,13
将（+5）﹣（+2）﹣（﹣3）+（﹣9）写成省略加号和括号的和的形式为　5﹣2+3﹣9　．,13
已知|x|＝6，|y|，xy＜0，求2x﹣3y的值．,14;523
在2，﹣3，4，﹣5这四个数中，任取两个数相乘，所得的积最大是　15　．,14
三个有理数a，b，c满足abc＜0，则的值是（　　）A．1或3B．1或﹣3C．﹣1或3D．﹣1或﹣3,14;523
a＝2×2×3×c，b＝2×3×5×c，a和b的最大公因数是18，那么c是　3　．,14;977
已知表示有理数a、b、c的点在数轴上的位置如图所示．若a+c＝0，则下列结论正确的为（　　）A．b＜0B．a＜﹣bC．ab＞0D．b﹣c＞0,14;4;991;12
定义：对于一个两位自然数，如果它的个位和十位上的数字均不为零，且它正好等于其个位和十位上的数字的和的n倍（n为正整数），我们就说这个自然数是一个“n喜数”．例如：24就是一个“4喜数”，因为24＝4×（2+4）；25就不是一个“n喜数”，因为25≠n（2+5）．（1）判断44和72是否是“n喜数”？请说明理由；（2）请求出所有的“7喜数”之和．,14;11
股民小王上周五买进某公司的股票，每股25元，下表为本周内该股票的涨跌情况，则本周五收盘时，该股票每股价格是（　　）星期一二三四五每股涨跌（与前一天相比）﹣1+2﹣2+5+3A．1元B．5元C．5元D．8元,11
计算：（﹣2）+3+1+（﹣5）+2+（﹣4）．,11
已知|a|＝8，|b|＝4，|a﹣b|＝﹣（a﹣b），则a+b＝　﹣4或﹣12　．,12;523;11
3+（﹣2）＝（﹣2）+3，即a+b＝　b+a　．,11
小丽在4张同样的卡片上各写了一个正整数，从中随机抽取2张，并将它们上面的数相加，重复这样做，每次所得到的和都是3，4，5，6中的一个数，并且这4个数都能取到．根据以上信息，下列判断错误的是（　　）A．最小的数一定是1B．最大的数可能是5C．四个数中一定有2D．四个数中一定有两个相等的数,11
在解决数学问题的过程中，我们常用到“分类讨论”的数学思想，下面是运用分类讨论的数学思想解决问题的过程，请仔细阅读，并解答题目后提出的【探究】．【提出问题】两个不为0的有理数a、b满足a、b同号，求的值．【解决问题】解：由a、b同号且都不为0可知a、b有两种可能：①a，b都是正数；②a，b都是负数．①若a、b都是正数，即a＞0，b＞0，有|a|＝a，|b|＝b，则1+1＝2；②若a、b都是负数，即a＜0，b＜0，有|a|＝﹣a，|b|＝﹣b，则（﹣1）+（﹣1）＝﹣2，所以的值为2或﹣【探究】请根据上面的解题思路解答下面的问题：（1）两个不为0的有理数a、b满足a、b异号，求的值；（2）已知|a|＝3，|b|＝7，且a＜b，求a+b的值．,11;26;523
若有理数x、y满足|x|＝3，|y|＝2，且|x+y|＝x+y，求x﹣y的值．,12;523;11
计算：|﹣+20＝　21　．,11;523
按提示填写：加法运算结果称为和；减法运算结果称为　差　；乘法运算结果称为　积　；除法运算结果称为　商　；乘方运算结果称为　幂　．,12;11
比1小5的数是（　　）A．﹣4B．6C．﹣6D．4,12
对于有理数a，b，n，d，若|a﹣n|+|b﹣n|＝d，则称a和b关于n的“相对关系值”为d．例如：|2﹣+|3﹣＝3，则2和3关于1的“相对关系值”为（1）2和﹣5关于2的“相对关系值”为　7　．（2）若m和n关于2的“相对关系值”为2，则m+n的最大值为　6　．,12;523
一台家用冰箱冷藏室的温度是3℃，冷冻室的温度是﹣16℃，这台冰箱冷藏室的温度比冷冻室的温度高（　　）A．13℃B．15℃C．18℃D．19℃,12;3
|a|＝4，|b|＝6，且|a﹣b|＝b﹣a，求a+b的值．,12;523;11
组成比例的两个比，比值都是8，两个外项分别是24和2，这个比例是什么？,15
有理数a，b在数轴上对应点的位置如图所示，则下列结论正确的是（　　）A．a+b＜0B．|a|＜|b|C．ab＞0D．,15;991;523;11;14
最简整数比是2：3的是（　　）A．：8B．：1C．：1D．：,15
若数a，b在数轴上的位置如图所示，则（　　）A．a+b＞0B．a﹣b＞0C．（a﹣b）（a+b）＞0D．0,15;991;11;12
已知a，b互为倒数，c，d互为相反数，|m|＝根据已知条件请回答：（1）ab＝　1　，c+d＝　0　，m＝　±3　，　﹣1　．（2）求：ab的值．,15;6;523;9;11
9÷　12　　6　：8　75　（填小数）．,15
计算：（）×（）÷（﹣3）．,15;14
若有理数x，y满足x2＝64，|y|＝（1）求x、y的值；（2）若x＞y，求x+y的值．,16;523;11
若24+24＝2a，35+35+35＝3b，则a﹣b的值为　﹣1　．,16
下列各式结果是负数的是（　　）A．﹣（﹣3）B．﹣|﹣C．﹣（﹣32）D．（﹣3）2,16;3;6;523
请认真阅读下面材料，并解答下列问题．如果a（a＞0，a≠1）的b次幂等于N，即指数式ab＝N，那么数b叫做以a为底N的对数，对数式记作：logaN＝b例如：①因为指数式22＝4，所以以2为底4的对数是2，对数式记作：log24＝2；②因为指数式42＝16，所以以4为底16的对数是2，对数式记作：log416＝2；（1）请根据上面阅读材料将下列指数式改为对数式：①62＝36；②43＝64；（2）将下列对数式改为指数式：①log525＝2；②log327＝3；（3）计算：log,16
请你把下列各数填入表示它所在的数的集合内：．正有理数集合：{　（﹣3）2，﹣（﹣2）3，|﹣，13　…}；整数集合：{　（﹣3）2，﹣（﹣2）3，0，﹣2　…}；负分数集合：{　　…}；自然数集合：{　（﹣3）2，﹣（﹣2）3，0　…}．,16;4;523
求n个相同因数的积的运算，叫做乘方，事实上乘方的计算也是转化为乘法进行计算，将式子﹣53写成乘法算式的形式为　﹣5×5×5　．,16;14
已知圆锥的体积，（其中s表示圆锥的底面积，h表示圆锥的高）．若圆锥的体积不变，当h为10cm时，底面积为30cm2，请写出h关于s的函数解析式．,222
某拖拉机油箱内有24升油，请写出这些油可供使用的时间y小时与平均每小时耗油量x升之间的函数关系式：　　．,222
如果等腰三角形的底边长为x，底边上的高为y，它的面积为10时，则y与x的函数关系式为（　　）A．B．C．D．,222
某电子商城推出分期付款购买电脑的活动，一台电脑的售价为2万元，前期付款4000元，后期每个月分期付一定的数额，则每个月的付款额y（元）与付款月数x之间的函数关系式是（　　）A．y（x取正整数）B．yC．yD．y＝8000x,222
我们学习过反比例函数，例如，当矩形面积一定时，长a是宽b的反比例函数，其函数关系式可以写为（s为常数，s≠0）．请你仿照上例另举一个在日常生活、生产或学习中具有反比例函数关系的量的实例，并写出它的函数关系式．实例：三角形的面积s一定时，三角形底边长y是高x的反比例函数；函数关系式：　　（s为常数，s≠0）．,222
如图所示，小华设计了一个探究杠杆平衡条件的实验：在一根匀质的木杆中点O左侧固定位置B处悬挂重物A，在中点O右侧用一个弹簧秤向下拉，改变弹簧秤与点O的距离x（cm），观察弹簧秤的示数y（N）的变化情况．实验数据记录如下：x（cm）…1015202530…y（N）…3020151210…猜测y与x之间的函数关系，并求出函数关系式为　　．,222
小明家的电热水壶接通电源就进入自动程序，开机加热时每分钟上升20℃，加热到100℃，会沸腾1分钟后自动停止加热，水温开始下降，此时水温y（℃）与通电时间x（min）成反比例关系，直至水温降至20℃时热水壶又自动开机加热，重复上述程序（如图所示）．（1）求反比例图象CD段的函数关系式，并求自变量x的取值范围．（2）小明治疗肠胃病需服用地衣芽孢杆菌活菌胶囊，它是活菌制剂，医嘱要求：至少在饭后半小时用温开水（水温不能高于40℃）送服，若小明在早饭后立即通电开机，请问他至少需要等多长时间才可以直接用热水壶的水送服活菌片？,223
工作效率与工作时间成反比例关系．　×　（判断对错）,223;1018
远视眼镜的镜片是凸透镜，镜片的度数y（度）（y＞0）是关于镜片焦距x（m）（x＞0）的反比例函数，当y＝200时，x＝下列说法中，错误的是（　　）A．y与x的函数关系式为y（x＞0）B．y随x的增大而减小C．当远视眼镜的镜片焦距是2时，该镜片是500度D．若一副远视眼镜的度数不大于400度，则焦距不大于25m,223
近视眼镜的镜片是凹透镜，研究发现，近视眼镜的度数y（度）与镜片焦距x（米）的关系近似满足，小宇原来佩戴400度近视眼镜，经过一段时间的矫正治疗，复查验光时，所配镜片焦距调整为4米，则小宇的眼镜度数　下降　（填“上涨”或“下降”）了　150　度．,223
某次科学实验中，记录员对两个变量（都大于等于0）记录了一些数据，如下表．变量1：x0…变量2：y6…他将以上数据分两部分，抽象成两个函数模型：y＝kx+b（k≠0），y（m≠0）．（1）在图中描出表中数据对应的点，求出两部分的函数表达式，并画出两部分函数图象；（2）估计y大于等于数据0时，求x的取值范围．,223
某气球内充满了一定质量的气体，当温度不变时，气球内气体的气压P（kPa）是气体体积V（m3））的反比例函数，其图象如图所示．当气球内的气压大于100kPa时，气球将爆炸．为了保证气球不爆炸，气球的体积V应满足的要求是（　　）A．B．VC．VD．,223
一元二次方程x2+6x+9＝0的根的情况是（　　）A．有两个相等的实数根B．有两个不相等的实数根C．只有一个实数根D．没有实数根,147
若k＜0，则关于x的一元二次方程x2+x+k﹣1＝0根的情况是（　　）A．有两个不相等的实数根B．没有实数根C．有两个相等的实数根D．只有一个实数根,147
一元二次方程x2﹣2x+3＝0的根的情况为（　　）A．有两个相等的实数根B．有两个不相等的实数根C．没有实数根D．只有一个实数根,147
已知k为实数，关于x的方程为x2﹣2（k+1）x+k2＝（1）若方程有两个不相等的实数根，请求出k的范围；（2）请判断x＝﹣1是否可为此方程的根，说明理由．,147
方程x2﹣3x﹣1＝0的根的情况是（　　）A．两个不相等的实数根B．两个相等的实数根C．两个实数根D．无法确定实根的个数,147
若关于x的一元二次方程kx2﹣6x+9＝0有实数根，则k的取值范围是（　　）A．k＜1B．k≤1C．k＜1且k≠0D．k≤1且k≠0,147
k为何值时，方程x2﹣（k﹣2）x+9＝0有两个相等的实数根；并求出这时方程的根．,147
已知等腰△ABC的一条边长为其余两边的边长恰好是方程x2﹣2（m+1）x+m2+5＝0的两个根，则m的值是（　　）A．4B．4或10C．2D．2或4或10,147;287;298;140
已知关于x的方程（m2﹣4m+5）x2﹣4x+n＝（1）圆圆说：该方程一定为一元二次方程．圆圆的结论正确吗？请说明理由．（2）当m＝2时；①若该方程有实数解，求n的取值范围；②若该方程的两个实数解分别为x1和x2，满足，求n的值．,148;147
已知关于x的方程x2+mx﹣4＝0的一个根为1，则该方程的另一个根为　﹣4　．,148;140
设α，β是一元二次方程x2+x﹣6＝0的两个根，则　　．,148
